"CZ","AT",6829.09278480456
"EG","AT",1539.29017023754
"FR","AT",3174.57604907866
"DE","AT",92466.7116942665
"HU","AT",7284.57761196541
"IN","AT",1248.35387199559
"IR","AT",1535.2248528081
"IT","AT",6541.12683209024
"ME","AT",2122.7696468649
"NL","AT",1935.13204984844
"PH","AT",1371.29125969981
"PL","AT",7508.42384080303
"RO","AT",5931.2456401449
"RU","AT",4716.55054812203
"RS","AT",21637.6959758797
"SK","AT",3993.65047447478
"SI","AT",2785.21590787185
"ZA","AT",1898.29014823774
"ES","AT",1816.80078799624
"SE","AT",1450.55888306514
"CH","AT",19287.7842808219
"MK","AT",2050.78528191175
"TR","AT",25314.2219162564
"GB","AT",5478.8166742152
"US","AT",8264.67826151526
"AM","AZ",24990.0850319259
"BY","AZ",2102.23963721108
"GE","AZ",5008.64787236844
"DE","AZ",2287.41532572675
"IR","AZ",1345.82123289655
"IL","AZ",1385.91652140379
"KZ","AZ",7417.95808692829
"RU","AZ",115972.766880228
"TR","AZ",2299.35309586931
"TM","AZ",1114.93165288276
"UA","AZ",12816.581825796
"US","AZ",2485.66780274909
"UZ","AZ",4436.14520032015
"HT","BS",2656.01274385603
"US","BS",6948.39479654421
"AF","BH",1540.24021603677
"AU","BH",1170.92512249921
"BD","BH",12572.5269879761
"CA","BH",1587.80244662387
"EG","BH",9318.0694706743
"IN","BH",33796.5576700358
"ID","BH",3020.04666999716
"JO","BH",2591.93066793304
"KW","BH",1226.6853893469
"LB","BH",1117.82488268036
"OM","BH",1884.13129923663
"PK","BH",9705.88247588035
"PH","BH",5688.23261993949
"SA","BH",1432.82657096438
"SS","BH",3363.69982411527
"LK","BH",1080.20654042597
"PS","BH",3222.13824126218
"SD","BH",1374.59703629314
"TR","BH",2707.14827519049
"GB","BH",3375.48106485476
"US","BH",1851.71123622874
"YE","BH",1935.56557280421
"AG","BD",1594.92823066787
"AU","BD",39182.1813107675
"AT","BD",2163.9320231544
"BH","BD",22524.19956754
"BE","BD",2425.61952907501
"BR","BD",2845.17784526571
"KH","BD",2567.43551051061
"CA","BD",36901.9905625074
"CN","BD",27235.3695660795
"HK","BD",4207.52263523613
"DK","BD",1746.19471596043
"FI","BD",2600.4437565362
"FR","BD",4541.28481500856
"DE","BD",8869.42167118715
"GR","BD",4916.63328016048
"IN","BD",970179.394335754
"ID","BD",20200.4904811095
"IE","BD",1864.08845121968
"IT","BD",54858.6540658231
"JP","BD",13419.5394749251
"JO","BD",1841.10936691823
"KW","BD",137907.766768209
"LA","BD",9693.98749006814
"LB","BD",1344.09495964249
"MY","BD",216194.088260791
"MV","BD",12152.8897340015
"MU","BD",5162.40426330346
"MX","BD",4691.79118591422
"MM","BD",24934.8677357237
"NP","BD",4880.88774074706
"NL","BD",1997.18463092919
"NZ","BD",2288.80884262287
"NO","BD",3147.52552458049
"OM","BD",323766.045343434
"PT","BD",1373.5386788431
"QA","BD",54905.346182348
"KR","BD",18204.7135103796
"RU","BD",1111.04711942133
"SA","BD",371114.140418333
"SG","BD",88070.0075031076
"ZA","BD",3724.75465110988
"ES","BD",4629.38990696203
"SE","BD",5182.72779163272
"CH","BD",2605.25631837526
"TH","BD",18877.935926224
"AE","BD",229480.793488502
"GB","BD",138213.535471706
"US","BD",151772.179996793
"VN","BD",9691.02499774974
"CA","BB",2051.05919502954
"GB","BB",2426.35248994135
"US","BB",5373.94749341775
"AZ","BY",1534.87141054969
"CA","BY",1228.63442499945
"EE","BY",1719.44698910039
"GE","BY",1557.19543904344
"DE","BY",3966.71246024385
"IL","BY",2379.74353982475
"IT","BY",3384.80463132746
"KZ","BY",15363.1163454494
"KG","BY",1665.86468457402
"LV","BY",5796.96383984941
"LT","BY",4804.72855363095
"PL","BY",8054.14080502873
"MD","BY",1190.99087810051
"RU","BY",161202.039185934
"TM","BY",1071.58477258786
"UA","BY",52502.4380783885
"US","BY",5919.3664485415
"UZ","BY",5088.19218272912
"DZ","BE",1061.61188673035
"AU","BE",2775.46408066356
"AT","BE",1428.03411546484
"BR","BE",1340.60440733133
"BG","BE",2350.98078388418
"CA","BE",6898.52665830742
"CN","BE",1018.64177663598
"CD","BE",2175.55358248526
"DK","BE",1118.19068577914
"FR","BE",49195.9179113626
"DE","BE",18103.1779321252
"GR","BE",2721.72973846193
"HU","BE",1289.83822190986
"IL","BE",1396.25097770471
"IT","BE",31759.9013529555
"LU","BE",8164.14279667122
"MA","BE",9409.642461725
"NL","BE",29863.0766798039
"PL","BE",6864.19345322245
"PT","BE",4260.35212572496
"RO","BE",2758.64457491006
"RU","BE",2394.70704290315
"ZA","BE",3569.1597801474
"ES","BE",12608.6159676225
"SE","BE",1492.33034300259
"CH","BE",6150.57680591835
"TR","BE",12101.4133376208
"GB","BE",10761.7407599006
"US","BE",8300.5583444275
"GT","BZ",2521.10865811925
"MX","BZ",1343.68707171053
"US","BZ",7740.98188960602
"BF","BJ",1420.31716252308
"CG","BJ",6477.60560229348
"CI","BJ",7638.15677831989
"FR","BJ",6733.6517401048
"GA","BJ",6545.93981605384
"GH","BJ",6201.31280005445
"GN","BJ",2033.5280590836
"NE","BJ",9368.78764732811
"NG","BJ",78588.8440391123
"TG","BJ",19832.316100998
"IN","BT",6875.13816961577
"NP","BT",4078.70393296797
"AE","BT",1075.8494844788
"US","BT",1689.95857771252
"AR","BO",89131.9772337622
"BR","BO",15903.5523217908
"CA","BO",1630.57742466579
"CL","BO",15378.485510178
"DE","BO",1952.70276236678
"IT","BO",4055.68650097259
"MX","BO",1951.19572714295
"PE","BO",2289.93280093203
"ES","BO",20373.1662434036
"SE","BO",1355.93617538036
"CH","BO",1153.2160013963
"GB","BO",1128.96790130381
"US","BO",19289.3868101334
"AU","BA",3437.90383870746
"AT","BA",14140.3064122893
"CA","BA",3304.52584842376
"HR","BA",37017.2566702971
"DK","BA",1596.74222629946
"FR","BA",1168.03571224281
"DE","BA",18521.8389234523
"ME","BA",3443.03152673472
"NO","BA",1126.39418223195
"RS","BA",30381.3286381727
"SI","BA",9833.5230582509
"SE","BA",4863.57941859227
"CH","BA",5176.62830359583
"MK","BA",1152.40809837166
"US","BA",10216.6686719207
"ZA","BW",22151.885637829
"GB","BW",1692.98541302658
"ZM","BW",3215.72726590414
"ZW","BW",3284.02548489664
"AR","BR",12018.9880892116
"AU","BR",5661.27323607634
"AT","BR",1783.57039522511
"BD","BR",1645.1177945505
"BE","BR",3378.49869361398
"BO","BR",8859.94258840104
"CA","BR",7038.92836204899
"CL","BR",10063.7585690328
"CN","BR",16022.4456287329
"CO","BR",1271.848481888
"EC","BR",1008.09925140931
"FR","BR",12724.6262217817
"GF","BR",3935.79610885662
"DE","BR",20207.38455652
"IE","BR",1644.06192587484
"IL","BR",1740.29419707456
"IT","BR",26081.6471813372
"JP","BR",31603.285847439
"LB","BR",1329.55767588535
"MX","BR",2343.13396512507
"NL","BR",4711.09809221576
"NZ","BR",1198.09566967008
"NO","BR",1900.20182271649
"PY","BR",13384.0440777802
"PE","BR",2472.44002353353
"PT","BR",43545.6337590504
"KR","BR",1036.57215886968
"ZA","BR",1278.77447192054
"ES","BR",16627.8262268723
"SR","BR",1466.00365797793
"SE","BR",1933.76873904699
"CH","BR",13850.586305344
"GB","BR",12851.7345548339
"US","BR",69555.8790809692
"UY","BR",3955.73281112226
"VE","BR",1428.67250339781
"AU","BN",1046.00743955695
"IN","BN",3115.15422827934
"MY","BN",6868.84063437609
"PH","BN",1647.81112783247
"SG","BN",1705.82834444272
"TH","BN",1591.16580971066
"GB","BN",1442.08060031215
"AT","BG",2939.75706339999
"BE","BG",9088.99170703608
"CA","BG",2440.77347566235
"CY","BG",1093.9937603151
"CZ","BG",3053.94551253815
"DK","BG",2079.75425502559
"FR","BG",1905.25601552974
"DE","BG",18626.2644211133
"GR","BG",8252.66146195407
"IL","BG",1793.79369389026
"IT","BG",6464.42334896288
"KZ","BG",1211.53488777758
"NL","BG",4368.63002425932
"NO","BG",2578.83611604775
"RO","BG",1700.22355513745
"RU","BG",3837.11420411142
"ES","BG",13586.3736615074
"SE","BG",1691.02293362288
"CH","BG",1082.58901791569
"TR","BG",99138.2113537001
"UA","BG",1148.85514206345
"GB","BG",6502.57239472052
"US","BG",8247.85247021736
"BJ","BF",4623.71019784686
"CI","BF",336345.308286257
"FR","BF",4327.71428483643
"GA","BF",1450.02521042332
"DE","BF",1087.48372982479
"GH","BF",28734.9184132892
"IT","BF",5859.73565933919
"ML","BF",9006.82068484918
"NE","BF",5198.62483859261
"NG","BF",1197.00352564466
"TG","BF",7040.48873297622
"CA","BI",1317.60274441545
"CD","BI",24369.0518021151
"RW","BI",13720.7718485857
"UG","BI",8107.37015099853
"TZ","BI",12705.0298371508
"AU","KH",10026.4688096464
"BD","KH",2067.16405054023
"CA","KH",7910.64289404866
"FR","KH",14802.223178118
"DE","KH",1462.64865698372
"JP","KH",2260.457393526
"MY","KH",3015.99534073199
"NZ","KH",1812.19795201734
"KR","KH",22433.3746407818
"TH","KH",153464.0135754
"US","KH",50774.1860137503
"VN","KH",5382.24010153059
"BE","CM",7400.90581060614
"CA","CM",3792.14536869961
"CF","CM",18540.5117203576
"TD","CM",25256.5537982057
"CG","CM",6067.33769329809
"GQ","CM",1358.91639751198
"FR","CM",26784.8314852569
"GA","CM",6380.88332705383
"DE","CM",9184.46335533223
"IT","CM",4177.58271923028
"ML","CM",1186.62067603596
"NG","CM",14520.2497696004
"ZA","CM",1384.26809721384
"SD","CM",1761.20498370018
"CH","CM",3343.92989872322
"GB","CM",4117.28312063852
"US","CM",22147.5510512179
"AF","CA",4187.7561435846
"AL","CA",1467.29879109211
"DZ","CA",6094.306686822
"AR","CA",2555.49092899556
"AU","CA",21842.1400475253
"AT","CA",4045.76678050196
"BD","CA",4573.02886514786
"BB","CA",1794.51250929257
"BY","CA",2642.64302993909
"BE","CA",4089.12211998978
"BA","CA",3384.11966542964
"BR","CA",4147.31078194651
"BG","CA",2361.71164682898
"KH","CA",2640.7768871662
"CM","CA",1038.64530691213
"CL","CA",4422.57901116474
"CN","CA",78275.0446224913
"HK","CA",22381.2586514239
"CO","CA",7652.96698383494
"HR","CA",5044.6734575898
"CU","CA",1606.30511324579
"CY","CA",1023.13063064375
"CZ","CA",3290.03979589566
"CD","CA",2434.49511954067
"DK","CA",3096.54773264668
"DO","CA",1550.15496806275
"EC","CA",2444.24951853572
"EG","CA",6019.77776525983
"SV","CA",4310.16539349092
"ET","CA",2589.74994462957
"FJ","CA",2369.09624080181
"FI","CA",2646.94862423053
"FR","CA",20343.1385133
"DE","CA",33345.4550227395
"GH","CA",2442.53037224293
"GR","CA",9783.98237870063
"GT","CA",2013.16013464818
"GY","CA",6878.29288050905
"HT","CA",9550.45702076768
"HU","CA",5944.00725426778
"IN","CA",62475.4612394406
"ID","CA",1884.10632759879
"IR","CA",14543.9848701183
"IQ","CA",5062.35154991068
"IE","CA",4204.76086220476
"IL","CA",4453.77964332238
"IT","CA",38200.2007030039
"JM","CA",11707.6217529864
"JP","CA",6479.24246325261
"JO","CA",1423.97921847495
"KZ","CA",4462.49632660782
"KE","CA",2728.25486915788
"KW","CA",1239.92018495573
"LA","CA",1328.06159818202
"LB","CA",8855.44160006853
"MY","CA",2813.05194372482
"MT","CA",1395.48856476561
"MU","CA",1501.90778402951
"MX","CA",15227.6509761985
"MA","CA",6296.82016751334
"NL","CA",14559.2445347587
"NZ","CA",3738.89006066033
"NG","CA",3138.85907337363
"NO","CA",2003.33467955426
"PK","CA",17865.5567464458
"PY","CA",1067.55412702753
"PE","CA",3261.93647357721
"PH","CA",57079.2507159247
"PL","CA",19286.2179387628
"PT","CA",15538.7006013863
"KR","CA",18066.2349718925
"MD","CA",1482.30860172713
"RO","CA",8996.90992396881
"RU","CA",20431.9903703414
"VC","CA",1053.66498899755
"SA","CA",3647.60639212425
"RS","CA",4598.20522363976
"SG","CA",3068.049252607
"SK","CA",2295.37332704177
"SI","CA",1413.7371904901
"SO","CA",1985.10744401997
"ZA","CA",8283.45354345008
"ES","CA",4115.71841194735
"LK","CA",12943.6565917307
"SD","CA",1599.99583983876
"SE","CA",2475.85304047032
"CH","CA",7461.67739133992
"SY","CA",2285.48097394317
"MK","CA",1094.7642780131
"TH","CA",1995.32751847342
"TT","CA",7487.77620668934
"TN","CA",1399.70755145951
"TR","CA",6735.10187453613
"UG","CA",1256.14785535265
"UA","CA",12444.1951974324
"AE","CA",2128.41306445964
"GB","CA",85510.3046119548
"TZ","CA",2034.86349011483
"US","CA",204992.500199675
"VE","CA",2681.07762524796
"VN","CA",20949.3641547211
"ZW","CA",1194.32897462026
"AO","CV",4064.80373457934
"FR","CV",2529.9628610098
"MZ","CV",1146.16570806551
"NL","CV",1325.85331104979
"PT","CV",10155.0178740953
"US","CV",5750.98166754574
"CM","CF",21528.8275821863
"TD","CF",9981.03685256532
"CG","CF",2997.95404847478
"CD","CF",22212.8074595743
"FR","CF",2462.21734173957
"SD","CF",3081.24927047081
"CM","TD",13563.5735036268
"CF","TD",14266.5194708711
"CG","TD",1989.47825117466
"CD","TD",14602.6623164464
"FR","TD",1208.02547485463
"NG","TD",3391.70265632758
"SS","TD",1887.89319675985
"SD","TD",42541.0587679416
"PT","Ch. Isl.",1322.32391846474
"GB","Ch. Isl.",11476.0602006756
"AR","CL",31485.3095041315
"AU","CL",3765.19217008122
"BO","CL",3420.90924474506
"BR","CL",3511.05144412231
"CA","CL",3638.40731976779
"CO","CL",2030.7857810207
"EC","CL",3673.82647103131
"FR","CL",1923.69013319917
"DE","CL",2959.31464806104
"IT","CL",1911.56713503962
"PE","CL",17433.8023134427
"ZA","CL",1519.35422849233
"ES","CL",7231.88468658352
"SE","CL",3523.45844681892
"CH","CL",1031.66298644309
"GB","CL",2123.46871270167
"US","CL",12783.1491899647
"VE","CL",2127.84487283791
"AR","CN",3379.73250456646
"AU","CN",159471.726756811
"AT","CN",7140.3365949867
"BD","CN",20501.5020971496
"BE","CN",5564.77697129187
"BW","CN",1724.08302028235
"BR","CN",16441.5019960577
"CA","CN",225938.821518717
"CL","CN",5772.33760482428
"HK","CN",511485.01408321
"MO","CN",71876.6865427014
"CZ","CN",2138.06133507415
"KP","CN",12151.7603367893
"DK","CN",4007.80760073307
"EC","CN",1244.43309003809
"FI","CN",6848.96677794796
"FR","CN",28795.584273873
"DE","CN",40319.7321990187
"HU","CN",4213.50379950921
"IN","CN",1805.06936582816
"ID","CN",12555.7252881102
"IE","CN",2919.51512572747
"IT","CN",59084.1225457248
"JP","CN",206558.761359977
"JO","CN",1331.22450795555
"KZ","CN",1229.73408877784
"MY","CN",3179.05789734773
"MU","CN",1096.41700704282
"MX","CN",4530.65829934055
"MN","CN",2067.71683954515
"MM","CN",4111.1522920222
"NA","CN",1221.55898475444
"NP","CN",2506.51810816715
"NL","CN",23029.3066031839
"NZ","CN",27640.4018362855
"NO","CN",4692.45211003597
"PA","CN",6614.29581627389
"PE","CN",2315.49634922119
"PH","CN",15390.8445849965
"PT","CN",3303.63546763653
"KR","CN",400883.885769651
"RO","CN",1865.16899789588
"RU","CN",27800.224739725
"SG","CN",149724.062085005
"ZA","CN",11128.6858322113
"ES","CN",27283.800418855
"SR","CN",1991.80861890196
"SE","CN",11876.6382593567
"CH","CN",7185.68227110417
"TH","CN",29472.2449854673
"UA","CN",3450.35336901435
"GB","CN",57711.248913544
"US","CN",729392.339957929
"VE","CN",3402.61630200406
"VN","CN",4477.95832440902
"ZM","CN",1807.6548604795
"AU","HK",22100.57761328
"CA","HK",55407.6238213826
"CN","HK",325628.991093477
"MO","HK",9375.49026872122
"IN","HK",2053.24119241503
"ID","HK",14839.016682817
"JP","HK",2877.92287084647
"MY","HK",1905.03619112751
"NZ","HK",1258.50383999022
"PH","HK",13773.2573541509
"SG","HK",12482.0107133313
"TH","HK",2055.21715310423
"GB","HK",29333.1395034431
"US","HK",41867.1312626964
"VN","HK",1387.63457369599
"CA","MO",1309.33363151339
"CN","MO",35592.54453672
"HK","MO",7996.45256803846
"PH","MO",1317.99037623313
"SG","MO",4200.47061422425
"US","MO",2169.14926999462
"AR","CO",5833.65704587866
"AW","CO",2006.50408295028
"AU","CO",4175.39132513396
"BR","CO",2323.95538503138
"CA","CO",15573.0931565666
"CL","CO",10371.9716331157
"CR","CO",2697.74272358554
"CW","CO",1193.44696609649
"EC","CO",24730.2200660899
"FR","CO",4984.59424370599
"DE","CO",6605.58021189251
"IT","CO",8278.12687269233
"MX","CO",8165.54791102992
"NL","CO",3290.71024380115
"NO","CO",1555.24568144144
"PA","CO",14244.7410620366
"PE","CO",1381.77399922696
"ES","CO",42274.5337683043
"SE","CO",2895.17278158805
"CH","CO",3488.79907181218
"GB","CO",6048.46328968464
"US","CO",151967.422319046
"VE","CO",142268.455394017
"FR","KM",10316.2874875038
"MG","KM",4524.53574175495
"YT","KM",6802.81843842157
"AO","CG",9353.31682224517
"BE","CG",2863.21892808218
"BJ","CG",1658.88470619233
"BI","CG",3962.33279296469
"CM","CG",2919.68885898236
"CA","CG",1540.13156049148
"CF","CG",6394.45434725279
"TD","CG",1419.07959907284
"CD","CG",41937.9524516943
"FR","CG",19775.7702280799
"GA","CG",1705.83306892198
"DE","CG",2106.44156996946
"IT","CG",1140.9099626266
"KE","CG",1060.38012485156
"ML","CG",5806.84346254525
"RW","CG",2114.83188112168
"SN","CG",1076.58378364389
"ZA","CG",21152.6855780825
"SS","CG",12613.9686260414
"UG","CG",21366.1242486029
"GB","CG",3538.60353254806
"TZ","CG",2751.25803262518
"US","CG",1582.69683178416
"ZM","CG",3133.48036302611
"CA","CR",1947.83876451095
"CO","CR",2909.08372655166
"SV","CR",1677.5260184062
"DE","CR",1166.98193026243
"MX","CR",1190.74597477848
"NI","CR",32541.4082828993
"PA","CR",4275.78786050241
"ES","CR",1276.8290375728
"US","CR",25381.9653216141
"BE","CI",2181.65992751565
"BJ","CI",12217.5370319838
"BF","CI",247746.965020651
"CA","CI",3592.32328235791
"FR","CI",40730.4854548468
"DE","CI",2652.36654570521
"GH","CI",19429.5266158572
"GN","CI",16083.1283647932
"IT","CI",12787.2742186273
"LR","CI",31200.1721474526
"ML","CI",41041.0605444617
"NE","CI",6568.14811053168
"NG","CI",6338.73664850757
"SN","CI",2913.92416267973
"ES","CI",1052.80801635083
"CH","CI",1770.31735071755
"TG","CI",10056.0257844316
"GB","CI",4533.66230389497
"US","CI",15961.8956740861
"AU","HR",7521.62233443694
"AT","HR",9988.11414463081
"BA","HR",36284.5452435193
"CA","HR",5964.91607070775
"FR","HR",1386.59187841858
"DE","HR",43817.8156753838
"IT","HR",3099.86618520499
"ME","HR",4447.3851301782
"RS","HR",43333.0651802527
"SI","HR",8776.06029975531
"SE","HR",1974.16245518502
"CH","HR",5038.65986314604
"MK","HR",1406.53560518921
"GB","HR",1248.37013667067
"US","HR",5881.64498384222
"CA","CU",2119.26611866466
"CL","CU",1422.02740445223
"DE","CU",3160.02614591905
"IT","CU",3819.47464035994
"MX","CU",6131.48067393132
"PR","CU",1734.32342312996
"RU","CU",1054.84964229571
"ES","CU",20681.3583925739
"US","CU",177479.678251865
"VE","CU",1250.34503943321
"NL","CW",6008.59979698476
"AU","CY",2761.57387846425
"GE","CY",1497.91642153253
"GR","CY",4992.42512614652
"RU","CY",2412.65817959281
"ZA","CY",1276.63969727132
"TR","CY",1553.0603789631
"GB","CY",12782.8521184213
"US","CY",2638.08378668997
"AU","CZ",1644.48856052011
"AT","CZ",7454.89442860425
"BY","CZ",1466.78127856261
"CA","CZ",2656.99881738703
"FR","CZ",1229.28895473375
"DE","CZ",69268.2535135159
"IT","CZ",1598.9979189105
"KZ","CZ",2150.62225839535
"PL","CZ",2622.77444197538
"MD","CZ",1070.71367595656
"RO","CZ",1671.61038976797
"RU","CZ",30251.8820327219
"SK","CZ",22731.0001108058
"ES","CZ",1032.48150679823
"CH","CZ",1870.94498960682
"UA","CZ",14656.9995897615
"GB","CZ",5015.82194171636
"US","CZ",8379.98100218133
"VN","CZ",5914.00522621217
"CN","KP",2838.2714842496
"KZ","KP",18449.4715479179
"RU","KP",3095.842659734
"GB","KP",2381.97285446642
"AO","CD",90251.6294994911
"BE","CD",7883.08280803746
"BW","CD",1274.25428685089
"BI","CD",29193.0574044933
"CA","CD",4258.69354965561
"CF","CD",5975.40617617232
"CG","CD",25607.2730506235
"FR","CD",12944.8067089168
"DE","CD",1985.45805591649
"IT","CD",1168.40736819189
"KE","CD",2735.11483535044
"NA","CD",5007.14758927711
"PT","CD",9821.23610282218
"RW","CD",38767.4311758158
"ZA","CD",26777.3188873917
"SS","CD",29856.9158193996
"CH","CD",2321.01062850656
"UG","CD",62877.9252100875
"GB","CD",4698.08847473867
"TZ","CD",6382.14201120625
"US","CD",6841.46035730187
"ZM","CD",1797.92096689412
"AF","DK",1004.91718961371
"AU","DK",2178.73690375967
"AT","DK",1183.99459783774
"BA","DK",1714.11967838004
"CA","DK",3474.7146512571
"CN","DK",1238.52933035151
"FR","DK",1689.96354034967
"DE","DK",11250.4188917295
"IS","DK",1708.77114579789
"IR","DK",1487.15111014167
"IQ","DK",2167.44306307251
"IT","DK",1233.60441850816
"LB","DK",1317.50499315874
"NL","DK",1375.6401033847
"NO","DK",7195.08161140594
"PK","DK",1293.58909861295
"PH","DK",1091.73889780415
"PL","DK",3368.51852695839
"KR","DK",1013.00615689818
"RU","DK",1468.07929894935
"ZA","DK",1003.49324675201
"ES","DK",1951.69571342406
"SE","DK",7854.66465449192
"CH","DK",1930.64274049582
"TH","DK",1161.84716591452
"TR","DK",8182.36307141852
"GB","DK",6267.79503200291
"US","DK",5712.90379322833
"VN","DK",1190.25426902078
"CA","DJ",1224.78613391566
"ET","DJ",4287.58395842459
"FR","DJ",3974.59768458816
"KE","DJ",1723.21306362166
"SO","DJ",9652.93621587357
"ZA","DJ",1067.78505631148
"GB","DJ",1045.51115939854
"US","DJ",1248.33699916857
"YE","DJ",1358.74317224732
"AT","DO",1018.23559929368
"CA","DO",2680.68382169931
"CW","DO",1471.14277574834
"FR","DO",1097.44411491705
"DE","DO",3556.82163920221
"HT","DO",35525.5138909203
"IT","DO",8834.45934791762
"NL","DO",2118.43614287281
"PA","DO",2235.58990547664
